序号,时间,开盘价,收盘价,当日最高,当日最低,当天成交量,当天成交额,振幅,涨跌幅,涨跌额,换手率
1580,2017-07-05,3179.22,3207.13,3207.31,3174.71,148296484,173554012160.00,1.02,0.76,24.33,0.38
1581,2017-07-06,3203.86,3212.44,3215.95,3188.77,175809288,202209615872.00,0.85,0.17,5.31,0.45
1582,2017-07-07,3203.82,3217.96,3219.52,3195.29,176715415,201938313216.00,0.75,0.17,5.52,0.45
1583,2017-07-10,3208.46,3212.63,3223.34,3203.21,198928010,222828310528.00,0.63,-0.17,-5.33,0.51
1584,2017-07-11,3201.52,3203.04,3226.91,3199.22,187837263,205493366784.00,0.86,-0.30,-9.59,0.48
1585,2017-07-12,3201.93,3197.54,3215.20,3177.93,186900879,201799622656.00,1.16,-0.17,-5.50,0.48
1586,2017-07-13,3192.36,3218.16,3219.27,3190.34,195303611,210820894720.00,0.90,0.64,20.62,0.50
1587,2017-07-14,3212.03,3222.42,3222.98,3204.85,160126774,174312136704.00,0.56,0.13,4.26,0.41
1588,2017-07-17,3219.79,3176.46,3230.35,3139.50,266205274,274653249536.00,2.82,-1.43,-45.96,0.68
1589,2017-07-18,3159.73,3187.57,3187.67,3150.13,190623060,196452360192.00,1.18,0.35,11.11,0.49
1590,2017-07-19,3181.40,3230.98,3232.94,3179.73,272420726,269771018240.00,1.67,1.36,43.41,0.70
1591,2017-07-20,3227.50,3244.86,3246.24,3225.43,232108393,245825421312.00,0.64,0.43,13.88,0.60
1592,2017-07-21,3236.59,3237.98,3247.71,3231.96,206003251,221956911104.00,0.49,-0.21,-6.88,0.53
1593,2017-07-24,3230.90,3250.60,3261.10,3230.07,233056399,250631192576.00,0.96,0.39,12.62,0.60
1594,2017-07-25,3249.14,3243.69,3261.65,3233.14,205573873,213405499392.00,0.88,-0.21,-6.91,0.53
1595,2017-07-26,3244.46,3247.67,3264.85,3228.04,213542006,228460519424.00,1.13,0.12,3.98,0.55
1596,2017-07-27,3243.76,3249.78,3251.93,3220.64,228485944,242572083200.00,0.96,0.06,2.11,0.59
1597,2017-07-28,3240.17,3253.24,3256.37,3232.96,182226880,198428585984.00,0.72,0.11,3.46,0.47
1598,2017-07-31,3252.75,3273.03,3276.95,3251.19,246039439,253525921792.00,0.79,0.61,19.79,0.63
1599,2017-08-01,3274.37,3292.64,3292.64,3273.50,237194593,256419942400.00,0.58,0.60,19.61,0.61
1600,2017-08-02,3288.52,3285.06,3305.43,3282.04,266730629,279352340480.00,0.71,-0.23,-7.58,0.69
1601,2017-08-03,3279.99,3272.93,3293.37,3262.16,233277005,243549544448.00,0.95,-0.37,-12.13,0.60
1602,2017-08-04,3269.32,3262.08,3287.19,3261.31,275906340,285634760704.00,0.79,-0.33,-10.85,0.71
1603,2017-08-07,3257.67,3279.46,3280.10,3243.72,231173379,231874371584.00,1.12,0.53,17.38,0.59
1604,2017-08-08,3277.19,3281.87,3285.48,3269.66,252043538,255770185728.00,0.48,0.07,2.41,0.65
1605,2017-08-09,3277.81,3275.57,3277.94,3263.85,235597906,237815123968.00,0.43,-0.19,-6.30,0.61
1606,2017-08-10,3269.73,3261.75,3282.52,3236.18,240684623,251854041088.00,1.41,-0.42,-13.82,0.62
1607,2017-08-11,3237.92,3208.54,3245.12,3200.75,262962995,266998263808.00,1.36,-1.63,-53.21,0.68
1608,2017-08-14,3206.04,3237.36,3240.05,3206.04,190346796,209096077312.00,1.06,0.90,28.82,0.49
1609,2017-08-15,3235.23,3251.26,3263.59,3235.10,182297997,204595859456.00,0.88,0.43,13.90,0.47
1610,2017-08-16,3247.85,3246.45,3248.78,3228.87,176852050,200832532480.00,0.61,-0.15,-4.81,0.45
1611,2017-08-17,3253.84,3268.43,3269.14,3251.46,203622551,228376944640.00,0.54,0.68,21.98,0.52
1612,2017-08-18,3253.24,3268.72,3275.08,3248.08,191122483,218437742592.00,0.83,0.01,0.29,0.49
1613,2017-08-21,3274.58,3286.91,3287.52,3270.48,186122483,209718591488.00,0.52,0.56,18.19,0.48
1614,2017-08-22,3287.61,3290.23,3293.48,3274.94,186537992,222927491072.00,0.56,0.10,3.32,0.48
1615,2017-08-23,3283.80,3287.70,3299.46,3274.44,179832207,204330422272.00,0.76,-0.08,-2.53,0.46
1616,2017-08-24,3287.96,3271.51,3297.99,3266.36,163468938,186245058560.00,0.96,-0.49,-16.19,0.42
1617,2017-08-25,3271.46,3331.52,3331.91,3271.46,205839483,227141029888.00,1.85,1.83,60.01,0.53
1618,2017-08-28,3336.13,3362.65,3375.03,3336.13,257461437,305319882752.00,1.17,0.93,31.13,0.66
1619,2017-08-29,3362.06,3365.23,3374.59,3354.46,219504535,268916097024.00,0.60,0.08,2.58,0.56
1620,2017-08-30,3361.82,3363.63,3376.65,3357.08,246863311,279640797184.00,0.58,-0.05,-1.60,0.63
1621,2017-08-31,3361.46,3360.81,3367.36,3340.69,234419781,269133107200.00,0.79,-0.08,-2.82,0.60
1622,2017-09-01,3365.99,3367.12,3381.93,3358.47,282497585,313722093568.00,0.70,0.19,6.31,0.73
1623,2017-09-04,3369.72,3379.58,3381.40,3359.13,267427850,296348434432.00,0.66,0.37,12.46,0.69
1624,2017-09-05,3377.20,3384.32,3390.82,3371.57,216552947,245596606464.00,0.57,0.14,4.74,0.56
1625,2017-09-06,3372.43,3385.39,3391.01,3364.76,229090785,262034653184.00,0.78,0.03,1.07,0.59
1626,2017-09-07,3383.63,3365.50,3387.79,3363.18,221118684,264037023744.00,0.73,-0.59,-19.89,0.57
1627,2017-09-08,3364.43,3365.24,3380.89,3353.69,198405184,235160227840.00,0.81,-0.01,-0.26,0.51
1628,2017-09-11,3365.35,3376.42,3384.81,3360.05,219011018,256888811520.00,0.74,0.33,11.18,0.56
1629,2017-09-12,3381.49,3379.49,3391.07,3370.85,272910318,325024952320.00,0.60,0.09,3.07,0.70
1630,2017-09-13,3374.72,3384.15,3387.14,3366.54,194550715,230733410304.00,0.61,0.14,4.66,0.50
1631,2017-09-14,3383.47,3371.43,3391.64,3361.33,221306488,256744423424.00,0.90,-0.38,-12.72,0.57
1632,2017-09-15,3365.15,3353.62,3365.53,3345.33,219765816,252910686208.00,0.60,-0.53,-17.81,0.57
1633,2017-09-18,3352.51,3362.86,3371.75,3352.51,190319675,227938635776.00,0.57,0.28,9.24,0.49
1634,2017-09-19,3365.53,3356.84,3370.40,3344.71,191129692,220728729600.00,0.76,-0.18,-6.02,0.49
1635,2017-09-20,3352.18,3366.00,3370.10,3346.53,192196662,225839071232.00,0.70,0.27,9.16,0.49
1636,2017-09-21,3364.70,3357.81,3377.88,3356.88,197448696,231946125312.00,0.62,-0.24,-8.19,0.51
1637,2017-09-22,3347.16,3352.53,3356.45,3334.98,179234007,206583468032.00,0.64,-0.16,-5.28,0.46
1638,2017-09-25,3344.59,3341.55,3350.96,3334.94,169621294,202401689600.00,0.48,-0.33,-10.98,0.44
1639,2017-09-26,3336.35,3343.58,3347.16,3332.60,132628595,159039635456.00,0.44,0.06,2.03,0.34
1640,2017-09-27,3340.82,3345.27,3349.69,3340.30,143086945,168981336064.00,0.28,0.05,1.69,0.37
1641,2017-09-28,3343.84,3339.64,3344.60,3336.18,149444301,181955629056.00,0.25,-0.17,-5.63,0.38
1642,2017-09-29,3340.31,3348.94,3357.01,3340.31,144862444,175892824064.00,0.50,0.28,9.30,0.37
1643,2017-10-09,3403.25,3374.38,3410.17,3366.97,191736056,227440594944.00,1.29,0.76,25.44,0.49
1644,2017-10-10,3373.34,3382.99,3384.03,3358.79,179423841,231148613632.00,0.75,0.26,8.61,0.46
1645,2017-10-11,3381.49,3388.28,3395.78,3379.16,181476705,231154507776.00,0.49,0.16,5.29,0.47
1646,2017-10-12,3385.53,3386.10,3390.20,3372.53,161809380,201667862528.00,0.52,-0.06,-2.18,0.42
1647,2017-10-13,3384.49,3390.52,3395.75,3383.24,139954765,181118459904.00,0.37,0.13,4.42,0.36
1648,2017-10-16,3393.21,3378.47,3400.51,3374.77,174330619,221650690048.00,0.76,-0.36,-12.05,0.45
1649,2017-10-17,3373.23,3372.04,3382.41,3365.56,125381724,162910826496.00,0.50,-0.19,-6.43,0.32
1650,2017-10-18,3373.53,3381.79,3383.23,3371.92,157228792,194298765312.00,0.34,0.29,9.75,0.40
1651,2017-10-19,3374.64,3370.17,3378.74,3359.63,158476495,187921293312.00,0.57,-0.34,-11.62,0.41
1652,2017-10-20,3363.51,3378.65,3379.76,3360.10,127172851,155065094144.00,0.58,0.25,8.48,0.33
1653,2017-10-23,3382.28,3380.70,3385.28,3374.71,130846290,164369440768.00,0.31,0.06,2.05,0.34
1654,2017-10-24,3376.60,3388.25,3388.69,3374.12,139897510,178552877056.00,0.43,0.22,7.55,0.36
1655,2017-10-25,3384.86,3396.90,3398.30,3382.03,123131223,160060698624.00,0.48,0.26,8.65,0.32
1656,2017-10-26,3397.52,3407.57,3414.24,3391.45,183768625,238596128768.00,0.67,0.31,10.67,0.47
1657,2017-10-27,3404.50,3416.81,3421.10,3402.11,170257172,212377186304.00,0.56,0.27,9.24,0.44
1658,2017-10-30,3413.87,3390.34,3419.73,3357.28,208349286,257776652288.00,1.83,-0.77,-26.47,0.54
1659,2017-10-31,3381.00,3393.34,3397.10,3376.12,153498207,199929585664.00,0.62,0.09,3.00,0.39
1660,2017-11-01,3393.97,3395.91,3410.35,3388.60,180566126,231978377216.00,0.64,0.08,2.57,0.46
1661,2017-11-02,3391.65,3383.31,3391.65,3372.21,166864266,210014969856.00,0.57,-0.37,-12.60,0.43
1662,2017-11-03,3377.74,3371.74,3380.57,3347.36,172714790,207437946880.00,0.98,-0.34,-11.57,0.44
1663,2017-11-06,3369.69,3388.17,3389.38,3356.53,154636467,204311224320.00,0.97,0.49,16.43,0.40
1664,2017-11-07,3389.47,3413.57,3415.15,3387.95,190571745,242595950592.00,0.80,0.75,25.40,0.49
1665,2017-11-08,3409.15,3415.46,3434.49,3404.88,185436470,242025594880.00,0.87,0.06,1.89,0.48
1666,2017-11-09,3410.67,3427.79,3428.77,3408.62,158650427,205433671680.00,0.59,0.36,12.33,0.41
1667,2017-11-10,3423.18,3432.67,3438.79,3414.33,189276503,255772110848.00,0.71,0.14,4.88,0.49
1668,2017-11-13,3435.18,3447.83,3449.16,3435.08,205389053,266738130944.00,0.41,0.44,15.16,0.53
1669,2017-11-14,3446.54,3429.55,3450.49,3419.69,196472673,267435421696.00,0.89,-0.53,-18.28,0.51
1670,2017-11-15,3416.21,3402.52,3423.75,3396.38,168792077,239734190080.00,0.80,-0.79,-27.03,0.43
1671,2017-11-16,3393.19,3399.25,3409.65,3390.59,156684332,220862464000.00,0.56,-0.10,-3.27,0.40
1672,2017-11-17,3392.68,3382.91,3403.28,3373.29,249458153,313750355968.00,0.88,-0.48,-16.34,0.64
1673,2017-11-20,3361.36,3392.40,3393.11,3337.12,176524682,228308135936.00,1.66,0.28,9.49,0.45
1674,2017-11-21,3382.36,3410.50,3419.80,3377.60,196871803,265303851008.00,1.24,0.53,18.10,0.51
1675,2017-11-22,3417.33,3430.46,3442.18,3404.29,213567094,273674731520.00,1.11,0.59,19.96,0.55
1676,2017-11-23,3425.01,3351.92,3429.42,3342.33,215265393,270469025792.00,2.54,-2.29,-78.54,0.55
1677,2017-11-24,3340.38,3353.82,3360.75,3328.33,159569664,207623884800.00,0.97,0.06,1.90,0.41
1678,2017-11-27,3346.66,3322.23,3347.05,3315.26,166439171,205803397120.00,0.95,-0.94,-31.59,0.43
1679,2017-11-28,3311.23,3333.66,3333.80,3300.78,138247800,167062933504.00,0.99,0.34,11.43,0.36
1680,2017-11-29,3335.57,3337.86,3343.06,3305.57,183805932,217769439232.00,1.12,0.13,4.20,0.47
1681,2017-11-30,3328.64,3317.19,3340.92,3306.28,156595850,192076783616.00,1.04,-0.62,-20.67,0.40
1682,2017-12-01,3315.10,3317.62,3324.52,3302.44,139198300,177490259968.00,0.67,0.01,0.43,0.36
1683,2017-12-04,3310.38,3309.62,3324.00,3304.10,148053289,185025359872.00,0.60,-0.24,-8.00,0.38
1684,2017-12-05,3301.69,3303.68,3315.74,3300.51,208278863,243489599488.00,0.46,-0.18,-5.94,0.54
1685,2017-12-06,3291.31,3293.96,3296.20,3254.61,151604452,179174379520.00,1.26,-0.29,-9.72,0.39
1686,2017-12-07,3283.28,3272.05,3291.28,3259.16,132105900,161764589568.00,0.98,-0.67,-21.91,0.34
1687,2017-12-08,3264.48,3289.99,3297.13,3258.76,133209313,165761650688.00,1.17,0.55,17.94,0.34
1688,2017-12-11,3290.49,3322.20,3322.67,3288.29,131965985,172986433536.00,1.04,0.98,32.21,0.34
1689,2017-12-12,3320.31,3280.81,3320.31,3280.33,124604828,160978616320.00,1.20,-1.25,-41.39,0.32
1690,2017-12-13,3278.40,3303.04,3304.01,3273.32,111998648,145295310848.00,0.94,0.68,22.23,0.29
1691,2017-12-14,3302.93,3292.44,3309.53,3282.57,120544236,151346085888.00,0.82,-0.32,-10.60,0.31
1692,2017-12-15,3287.53,3266.14,3287.53,3259.39,130940618,161877917696.00,0.85,-0.80,-26.30,0.34
1693,2017-12-18,3268.03,3267.92,3280.54,3254.18,120700388,149738225664.00,0.81,0.05,1.78,0.31
1694,2017-12-19,3266.02,3296.54,3296.94,3266.02,115140134,150786584576.00,0.95,0.88,28.62,0.30
1695,2017-12-20,3296.74,3287.60,3300.21,3276.12,137745119,167961849856.00,0.73,-0.27,-8.94,0.35
1696,2017-12-21,3281.12,3300.06,3309.22,3267.40,142127928,173740097536.00,1.27,0.38,12.46,0.37
1697,2017-12-22,3297.69,3297.06,3307.33,3293.44,124047327,152099442688.00,0.42,-0.09,-3.00,0.32
1698,2017-12-25,3296.21,3280.46,3312.30,3270.44,146893635,177293590528.00,1.27,-0.50,-16.60,0.38
1699,2017-12-26,3277.84,3306.12,3307.30,3274.33,142434501,174679265280.00,1.01,0.78,25.66,0.37
1700,2017-12-27,3302.46,3275.78,3307.08,3270.35,162674890,198264676352.00,1.11,-0.92,-30.34,0.42
1701,2017-12-28,3272.29,3296.38,3304.10,3263.73,175371671,208019861504.00,1.23,0.63,20.60,0.45
1702,2017-12-29,3295.25,3307.17,3308.22,3292.77,141586836,170356756480.00,0.47,0.33,10.79,0.36
1703,2018-01-02,3314.03,3348.32,3349.05,3314.03,202278861,227788460032.00,1.06,1.24,41.15,0.52
1704,2018-01-03,3347.74,3369.11,3379.92,3345.29,213836150,258366521344.00,1.03,0.62,20.79,0.55
1705,2018-01-04,3371.00,3385.71,3392.83,3365.29,206955287,243090767872.00,0.82,0.49,16.60,0.53
1706,2018-01-05,3386.46,3391.75,3402.07,3380.25,213060682,248187842560.00,0.64,0.18,6.04,0.55
1707,2018-01-08,3391.55,3409.48,3412.73,3384.56,236165107,286213218304.00,0.83,0.52,17.73,0.61
1708,2018-01-09,3406.11,3413.90,3417.23,3403.59,191488550,238249975808.00,0.40,0.13,4.42,0.49
1709,2018-01-10,3414.11,3421.83,3430.21,3398.84,209094996,254515441664.00,0.92,0.23,7.93,0.54
1710,2018-01-11,3415.58,3425.34,3426.48,3405.64,173812132,218414133248.00,0.61,0.10,3.51,0.45
1711,2018-01-12,3423.88,3428.94,3435.42,3417.98,174063404,215961456640.00,0.51,0.11,3.60,0.45
1712,2018-01-15,3428.95,3410.49,3442.50,3402.31,232009283,286362734592.00,1.17,-0.54,-18.45,0.60
1713,2018-01-16,3403.47,3436.59,3437.58,3401.96,211475469,266578817024.00,1.04,0.77,26.10,0.54
1714,2018-01-17,3438.58,3444.67,3465.20,3430.51,261045030,316532678656.00,1.01,0.24,8.08,0.67
1715,2018-01-18,3449.88,3474.75,3476.55,3448.79,220039555,267692642304.00,0.81,0.87,30.08,0.57
1716,2018-01-19,3481.62,3487.86,3498.43,3474.29,247536732,294189072384.00,0.69,0.38,13.11,0.64
1717,2018-01-22,3476.99,3501.36,3503.39,3475.67,217487534,261295714304.00,0.79,0.39,13.50,0.56
1718,2018-01-23,3504.34,3546.50,3547.22,3504.34,238705905,282091888640.00,1.22,1.29,45.14,0.61
1719,2018-01-24,3553.48,3559.47,3569.49,3527.11,252954496,307629215744.00,1.19,0.37,12.97,0.65
1720,2018-01-25,3555.17,3548.31,3571.48,3528.03,243413422,287989534720.00,1.22,-0.31,-11.16,0.63
1721,2018-01-26,3535.49,3558.13,3574.90,3534.20,222698296,258149515264.00,1.15,0.28,9.82,0.57
1722,2018-01-29,3563.64,3523.00,3587.03,3510.27,236026964,285417005056.00,2.16,-0.99,-35.13,0.61
1723,2018-01-30,3511.50,3488.01,3523.05,3484.66,186369976,224681693184.00,1.09,-0.99,-34.99,0.48
1724,2018-01-31,3470.51,3480.83,3495.45,3454.73,207253404,242657959936.00,1.17,-0.21,-7.18,0.53
1725,2018-02-01,3478.67,3446.98,3495.09,3424.42,260504707,292882255872.00,2.03,-0.97,-33.85,0.67
1726,2018-02-02,3419.22,3462.08,3463.16,3388.86,208120550,236278755328.00,2.16,0.44,15.10,0.54
1727,2018-02-05,3411.67,3487.50,3487.72,3406.24,217673754,252198768640.00,2.35,0.73,25.42,0.56
1728,2018-02-06,3418.01,3370.65,3440.12,3364.22,280555476,318818541568.00,2.18,-3.35,-116.85,0.72
1729,2018-02-07,3412.74,3309.26,3425.54,3304.01,260939715,295264428032.00,3.61,-1.82,-61.39,0.67
1730,2018-02-08,3281.04,3262.05,3307.16,3225.71,201262500,222348685312.00,2.46,-1.43,-47.21,0.52
1731,2018-02-09,3172.85,3129.85,3180.11,3062.74,256389176,272095088640.00,3.60,-4.05,-132.20,0.66
1732,2018-02-12,3128.37,3154.12,3168.12,3113.60,153310830,171003183104.00,1.74,0.78,24.27,0.39
1733,2018-02-13,3176.11,3184.96,3219.22,3176.11,151527598,172045205504.00,1.37,0.98,30.84,0.39
1734,2018-02-14,3188.25,3199.16,3203.50,3171.38,100322826,114552201216.00,1.01,0.45,14.20,0.26
1735,2018-02-22,3237.57,3268.56,3269.92,3234.11,138730445,157303881728.00,1.12,2.17,69.40,0.36
1736,2018-02-23,3275.43,3289.02,3294.13,3258.49,145790369,159502516224.00,1.09,0.63,20.46,0.37
1737,2018-02-26,3307.29,3329.57,3335.99,3281.61,188568602,213333037056.00,1.65,1.23,40.55,0.48
1738,2018-02-27,3328.67,3292.07,3328.67,3284.63,174219369,204394381312.00,1.32,-1.13,-37.50,0.45
1739,2018-02-28,3264.06,3259.41,3277.83,3239.84,151043535,180233814016.00,1.15,-0.99,-32.66,0.39
1740,2018-03-01,3235.09,3273.75,3280.15,3228.58,159098319,185277784064.00,1.58,0.44,14.34,0.41
1741,2018-03-02,3248.45,3254.53,3269.94,3242.27,150861064,178602991616.00,0.85,-0.59,-19.22,0.39
1742,2018-03-05,3255.87,3256.93,3269.40,3236.72,144835988,174148636672.00,1.00,0.07,2.40,0.37
1743,2018-03-06,3266.49,3289.64,3290.25,3243.65,195358047,224381788160.00,1.43,1.00,32.71,0.50
1744,2018-03-07,3288.86,3271.67,3308.41,3264.76,168665019,193489334272.00,1.33,-0.55,-17.97,0.43
1745,2018-03-08,3268.35,3288.41,3289.50,3261.55,149827520,175895392256.00,0.85,0.51,16.74,0.39
1746,2018-03-09,3291.43,3307.17,3309.72,3283.56,168424509,202349182976.00,0.80,0.57,18.76,0.43
1747,2018-03-12,3319.21,3326.70,3333.56,3313.55,206532436,247894175744.00,0.61,0.59,19.53,0.53
1748,2018-03-13,3324.12,3310.24,3333.88,3307.38,177114353,202375118848.00,0.80,-0.49,-16.46,0.46
1749,2018-03-14,3298.67,3291.38,3304.98,3287.35,157491085,183457632256.00,0.53,-0.57,-18.86,0.40
1750,2018-03-15,3277.51,3291.11,3297.10,3273.20,148573606,179516616704.00,0.73,-0.01,-0.27,0.38
1751,2018-03-16,3290.21,3269.88,3300.56,3269.28,141203648,167761534976.00,0.95,-0.65,-21.23,0.36
1752,2018-03-19,3264.93,3279.25,3280.57,3251.05,137954980,169772208128.00,0.90,0.29,9.37,0.35
1753,2018-03-20,3257.22,3290.64,3292.57,3252.43,139881080,166979883008.00,1.22,0.35,11.39,0.36
1754,2018-03-21,3299.73,3280.95,3314.21,3268.88,168398277,208617684992.00,1.38,-0.29,-9.69,0.43
1755,2018-03-22,3281.26,3263.48,3288.80,3242.76,150432978,184471728128.00,1.40,-0.53,-17.47,0.39
1756,2018-03-23,3172.77,3152.76,3188.24,3110.66,275532014,293405065216.00,2.38,-3.39,-110.72,0.71
1757,2018-03-26,3117.32,3133.72,3134.27,3091.46,186366351,215910260736.00,1.36,-0.60,-19.04,0.48
1758,2018-03-27,3164.80,3166.65,3172.78,3143.57,189073382,227085086720.00,0.93,1.05,32.93,0.49
1759,2018-03-28,3130.57,3122.29,3165.21,3117.53,163500488,208617852928.00,1.51,-1.40,-44.36,0.42
1760,2018-03-29,3127.26,3160.53,3174.51,3098.25,170312384,210920222720.00,2.44,1.22,38.24,0.44
1761,2018-03-30,3161.78,3168.90,3177.72,3152.89,154646597,196006699008.00,0.79,0.26,8.37,0.40
1762,2018-04-02,3169.78,3163.18,3192.34,3159.99,177727777,226253565952.00,1.02,-0.18,-5.72,0.46
1763,2018-04-03,3130.01,3136.63,3144.33,3119.13,152216673,189692715008.00,0.80,-0.84,-26.55,0.39
1764,2018-04-04,3147.05,3131.11,3163.34,3128.87,146976681,193492824064.00,1.10,-0.18,-5.52,0.38
1765,2018-04-09,3125.44,3138.29,3146.09,3110.30,139608622,177236918272.00,1.14,0.23,7.18,0.36
1766,2018-04-10,3144.26,3190.32,3190.65,3139.08,168201359,206087413760.00,1.64,1.66,52.03,0.43
1767,2018-04-11,3197.37,3208.08,3220.84,3191.59,175867197,211420422144.00,0.92,0.56,17.76,0.45
1768,2018-04-12,3203.28,3180.16,3205.25,3177.05,148231314,185040056320.00,0.88,-0.87,-27.92,0.38
1769,2018-04-13,3192.04,3159.05,3197.90,3155.50,127552310,163651751936.00,1.33,-0.66,-21.11,0.33
1770,2018-04-16,3152.89,3110.65,3153.11,3096.10,154415695,192233349120.00,1.80,-1.53,-48.40,0.40
1771,2018-04-17,3112.97,3066.80,3118.76,3064.03,147222845,185428029440.00,1.76,-1.41,-43.85,0.38
1772,2018-04-18,3091.91,3091.40,3096.89,3041.62,159290504,202238971904.00,1.80,0.80,24.60,0.41
1773,2018-04-19,3094.27,3117.38,3127.44,3090.29,160056804,196198985728.00,1.20,0.84,25.98,0.41
1774,2018-04-20,3105.46,3071.54,3111.17,3065.92,155147090,185139068928.00,1.45,-1.47,-45.84,0.40
1775,2018-04-23,3063.44,3068.01,3085.06,3045.94,131686341,157854793728.00,1.27,-0.11,-3.53,0.34
1776,2018-04-24,3069.75,3128.93,3136.04,3069.75,162274806,195545006080.00,2.16,1.99,60.92,0.42
1777,2018-04-25,3112.40,3117.97,3122.91,3107.00,127311053,161298141184.00,0.51,-0.35,-10.96,0.33
1778,2018-04-26,3119.50,3075.03,3121.93,3067.93,133972736,163783774208.00,1.73,-1.38,-42.94,0.34
1779,2018-04-27,3082.41,3082.23,3088.03,3049.91,131225644,179520262144.00,1.24,0.23,7.20,0.34
1780,2018-05-02,3087.41,3081.18,3097.60,3064.76,134184566,168246153216.00,1.07,-0.03,-1.05,0.35
1781,2018-05-03,3074.52,3100.86,3105.66,3056.16,139985620,173444960256.00,1.61,0.64,19.68,0.36
1782,2018-05-04,3093.12,3091.03,3104.09,3086.78,118711265,148436365312.00,0.56,-0.32,-9.83,0.31
1783,2018-05-07,3094.90,3136.64,3136.84,3091.66,138948186,178243870720.00,1.46,1.48,45.61,0.36
1784,2018-05-08,3135.29,3161.50,3169.70,3134.06,146927060,189011648512.00,1.14,0.79,24.86,0.38
1785,2018-05-09,3160.14,3159.15,3165.37,3145.66,122637268,153456427008.00,0.62,-0.07,-2.35,0.32
1786,2018-05-10,3169.05,3174.41,3176.14,3155.53,133000755,165440364544.00,0.65,0.48,15.26,0.34
1787,2018-05-11,3179.80,3163.26,3180.76,3162.21,130659748,167364288512.00,0.58,-0.35,-11.15,0.34
1788,2018-05-14,3167.04,3174.03,3183.81,3163.48,129327352,172410691584.00,0.64,0.34,10.77,0.33
1789,2018-05-15,3180.42,3192.12,3192.81,3164.52,124549051,162990788608.00,0.89,0.57,18.09,0.32
1790,2018-05-16,3180.23,3169.56,3191.95,3166.81,130524969,174590980096.00,0.79,-0.71,-22.56,0.34
1791,2018-05-17,3170.01,3154.28,3172.77,3148.62,113995566,150598840320.00,0.76,-0.48,-15.28,0.29
1792,2018-05-18,3151.08,3193.30,3193.45,3144.78,136516918,168038055936.00,1.54,1.24,39.02,0.35
1793,2018-05-21,3206.18,3213.84,3219.74,3203.34,164459412,202663464960.00,0.51,0.64,20.54,0.42
1794,2018-05-22,3211.25,3214.35,3214.59,3192.23,144292685,185721667584.00,0.70,0.02,0.51,0.37
1795,2018-05-23,3205.44,3168.96,3205.44,3168.96,157807649,199358099456.00,1.13,-1.41,-45.39,0.41
1796,2018-05-24,3167.94,3154.65,3173.53,3152.07,124085801,160658186240.00,0.68,-0.45,-14.31,0.32
1797,2018-05-25,3148.41,3141.30,3156.73,3131.07,128610844,166554050560.00,0.81,-0.42,-13.35,0.33
1798,2018-05-28,3136.81,3135.08,3149.66,3115.96,128755919,168191258624.00,1.07,-0.20,-6.22,0.33
1799,2018-05-29,3129.62,3120.46,3143.21,3112.15,135717801,177826107392.00,0.99,-0.47,-14.62,0.35
1800,2018-05-30,3081.14,3041.44,3085.40,3041.00,155115126,191995195392.00,1.42,-2.53,-79.02,0.40
1801,2018-05-31,3061.83,3095.47,3098.08,3054.27,140475533,185199038464.00,1.44,1.78,54.03,0.36
1802,2018-06-01,3084.75,3075.14,3102.09,3059.78,129872200,166548881408.00,1.37,-0.66,-20.33,0.33
1803,2018-06-04,3083.43,3091.19,3098.40,3076.99,114593902,154671611904.00,0.70,0.52,16.05,0.29
1804,2018-06-05,3088.01,3114.21,3114.77,3080.04,118735593,164806307840.00,1.12,0.74,23.02,0.31
1805,2018-06-06,3109.17,3115.18,3117.52,3103.53,120196134,162879954944.00,0.45,0.03,0.97,0.31
1806,2018-06-07,3121.18,3109.50,3128.72,3105.58,127784970,167174303744.00,0.74,-0.18,-5.68,0.33
1807,2018-06-08,3100.60,3067.15,3100.68,3053.29,134688220,161178783744.00,1.52,-1.36,-42.35,0.35
1808,2018-06-11,3057.34,3052.78,3063.61,3037.91,108563786,143037325312.00,0.84,-0.47,-14.37,0.28
1809,2018-06-12,3053.03,3079.80,3081.45,3034.10,113275095,154469093376.00,1.55,0.89,27.02,0.29
1810,2018-06-13,3071.46,3049.80,3071.46,3044.12,119607887,155935264768.00,0.89,-0.97,-30.00,0.31
1811,2018-06-14,3038.07,3044.16,3066.05,3032.41,115469486,147588825088.00,1.10,-0.18,-5.64,0.30
